68640	88457	14407
55892	71733	49538
93898	281	23532
39871	27578	29444
90178	79320	91115
26056	63274	9585
72275	73397	66235
5677	64105	52002
32109	33058	16495
82056	51976	18020
66491	81082	46515
20771	16164	56499
92085	3064	61134
91984	57540	45293
1896	50211	78746
62015	50467	35375
99062	37663	13914
20842	29868	42806
14223	14545	11629
20178	26935	36572
47565	63662	95847
19742	1090	97730
42115	74081	63103
81380	49746	590
72221	28925	72529
22693	52643	3501
28119	740	78840
52789	36086	30599
65324	67856	70636
40432	31751	66041
83087	16294	81469
35728	72550	81748
86661	71285	57612
22150	38867	12470
87112	41278	43243
38717	5794	72885
78867	29910	18250
48001	46018	19431
73870	49063	79333
10696	25103	97905
95975	79204	26052
48170	91710	48806
51351	56219	50031
18926	55980	17283
85043	76131	26331
29316	7797	25457
56575	96290	39766
39289	89008	27160
9813	93802	40208
50441	3715	84836
3572	98637	48373
90576	4057	82622
21099	56365	33633
73569	35215	55481
13488	82850	45813
73287	45923	35963
95988	57474	95876
67264	47533	50034
20636	19743	98776
64711	73860	13509
62978	20600	39890
10214	37278	13638
29441	27141	34528
82620	17413	66970
67825	50115	42321
69117	69355	26498
85590	30895	94615
45375	83403	49313
28408	27194	67833
39037	39193	47845
66518	72067	4483
59963	16070	14353
71721	81982	14239
52440	87093	31093
21429	82874	56070
11241	59682	86842
74422	12573	36309
77189	66268	52918
17432	47578	84980
28243	87033	32639
5043	72879	70793
97218	74515	22333
25112	19409	3655
66122	93023	48473
99605	88284	90048
54582	39810	63093
75688	99763	34301
93749	75816	62819
69613	97567	61266
19609	20677	24307
19662	41357	32025
86357	37568	64714
74757	24649	9150
95109	12697	61208
33970	7268	94153
51376	52197	78900
67046	77856	2416
27177	18588	55988
15396	68930	41656
23417	96032	58739
32948	26588	85796
85511	10838	11871
2577	98330	61934
66465	12801	87296
2304	14636	19096
32045	61322	96845
52468	99158	35503
35915	86753	87206
61052	96858	65279
21407	646	23281
25264	94330	94623
85075	40956	26860
75597	74340	34608
43991	84829	11722
53437	24732	38817
83412	56662	88161
5702	72096	2233
44318	32664	97795
78432	35466	14449
62477	58618	62990
82910	75307	82163
1755	71131	8948
63592	29271	13878
4113	62910	79633
20856	93857	30887
80475	50330	56067
58262	84939	15999
34957	59826	67233
83621	87389	36384
93145	61292	48573
16624	60078	33438
59998	76283	25289
62572	90693	37711
29217	9099	45732
79197	48576	22736
35947	22583	89168
64207	71094	48775
57512	58260	93940
46955	18936	15196
75877	91069	12146
75431	26840	29324
74631	55008	65024
59741	36783	75661
69567	73214	29954
19582	89365	95134
16167	61467	6073
64761	1541	96870
15877	89293	15331
63638	70361	36865
38211	52201	65883
97846	9813	81143
36243	55081	30762
4332	57323	83524
79566	64447	3488
67221	68493	17661
6171	40881	78693
29641	98767	73737
56096	97835	65724
70350	88758	30148
6867	53335	86770
1378	95952	62350
29872	96875	82274
77916	91929	92528
5883	29243	26792
24714	66928	2642
21950	83973	65816
4386	22114	23232
66299	34584	15464
17499	69009	48297
2496	67300	78621
81930	47711	36119
91134	38641	68296
7413	28222	38102
91319	37095	30221
37651	76902	99028
58214	21190	50763
91311	7857	23811
66208	71620	27724
42423	43910	99406
22568	10182	40920
56615	50850	46378
89948	80394	75722
61873	89834	9953
53100	65436	96238
56660	22237	991
38584	32467	65849
30648	27711	40949
43688	31219	90202
35407	85438	56051
96256	51611	89014
45091	7818	30668
91629	52051	71674
49881	37545	41950
32669	56879	43233
27365	36841	61960
7990	56628	1434
30509	53831	23443
90478	14593	65289
89509	96100	60371
12565	17324	42813
18208	19468	50503
18980	88389	2998
65402	24625	40831
36084	5952	35134
47962	49881	552
88203	37714	86189
98285	85767	42043
65153	81670	58681
39706	57723	35922
72438	94503	49494
29687	86523	88315
81193	77422	76978
21571	85241	57803
21555	48720	54692
19493	78670	15726
61884	67638	67245
81028	78446	1284
48107	7816	68653
32827	51196	17056
73956	57161	14140
99058	56202	74078
57363	27800	9279
25922	30644	74525
88594	71828	94660
8023	11800	62381
60397	49178	141
11078	18540	32303
80227	32259	43172
2078	33697	2104
49770	6897	94753
73549	21018	92114
59318	24169	93099
11753	50869	81361
69238	53067	28752
9655	798	40529
52640	90653	80863
56829	89209	47884
86378	67039	64461
57083	11410	22625
44551	88154	81077
43674	40581	17233
67563	42882	67699
31471	56159	96287
14895	2812	23641
73548	8063	44951
75610	16634	5194
68580	94773	67112
78679	53846	26253
66230	78251	20839
21547	10106	81
98644	99776	82885
88372	68602	53110
84992	63338	76193
88462	3561	33577
75867	45995	66782
58629	37013	92858
96736	26774	83544
32726	34943	64528
14738	16097	38306
67121	46637	99391
44750	42025	77203
19134	96287	93030
29439	90543	46976
9290	33343	61279
93891	74770	56353
72647	75811	60250
16755	9427	47585
12846	2447	56668
55134	67323	40446
56841	38818	77543
58389	56340	38809
72692	34493	98876
35970	81142	5783
25614	71686	21402
26386	31197	36711
33234	71620	26069
81212	17115	22249
61811	27356	32484
55632	52792	87737
85313	11637	6664
5452	57335	44738
47903	14618	45982
91524	71129	8026
74514	29574	77214
1248	11275	36897
54850	90688	62086
60682	62583	15911
91249	63344	62475
62574	1053	3489
40905	60051	23905
79806	17778	37619
20984	86464	8940
3849	7015	10654
17361	71214	24996
55448	72037	16125
1832	99051	57880
82727	19682	94547
78706	67383	33239
78881	78152	5403
50274	50210	89710
96178	4232	82856
10399	12583	31114
12652	99227	9276
10622	27727	73465
11263	67729	62359
14703	82325	31213
35406	45449	25793
2005	44085	75846
36035	25930	1779
48614	68230	79531
39850	76654	25821
56842	13781	86740
76758	64412	85275
42813	36996	95574
7450	78247	93234
46373	69940	22798
47728	86912	93207
7339	71365	10661
80961	13209	62214
27930	22764	68413
38297	93805	49685
76301	23508	59174
84516	70535	43368
98874	28469	23572
68557	56858	6647
16141	78811	23368
86530	88449	60948
61329	84076	67183
64170	18135	30112
31217	81779	69150
14611	92947	41247
83069	7123	62531
64235	87105	56995
67994	23448	4731
18429	90014	79152
9757	16804	67118
10131	49919	46956
43992	81555	51337
72193	12153	17247
49981	8246	73453
64352	99308	66457
97406	26440	49573
1911	86516	67016
21175	91783	20272
76579	83193	41323
5984	26167	89916
50517	4049	85507
43716	10182	25794
11024	55336	10936
14790	25159	82931
79286	9525	48185
61363	51091	79955
58866	9975	33351
61031	95202	9455
14982	1437	52456
71635	31529	6868
36908	55292	43550
45810	86296	54187
62847	95683	10179
77582	7846	14646
97181	506	81006
13302	77476	54149
32420	66498	7581
67840	47089	89721
93364	40050	32264
76220	92249	96470
71557	92368	52301
28127	1223	54855
6731	50824	83521
69572	53630	79154
27324	38469	15779
35393	15191	9119
762	81237	1109
76503	22459	25799
35702	53593	57802
93286	32841	9987
50289	62516	27508
80059	19692	26822
46640	8191	20077
86947	63268	55409
30006	17887	6440
1647	85904	23981
44185	83238	50092
36875	87653	11486
19195	78043	56357
11113	99440	44053
3556	88376	84294
13150	81627	21820
22654	88028	20936
3634	48751	41500
95489	66219	98271
59017	26795	3227
88472	72632	24905
27445	28333	17842
6766	20822	96768
42540	53385	80343
50889	92632	39482
21104	73055	2439
30306	74336	5731
87923	1212	5833
19199	7108	40771
97140	3364	65451
33332	26671	78853
43408	18656	73291
35752	97432	51364
31493	48380	86651
53937	29535	41140
97355	56418	80925
52862	98774	22965
52454	9352	80813
52613	45963	29063
38498	48498	13254
38665	74710	87918
94916	8071	70614
35017	70182	94148
16018	88594	88997
95866	10747	28869
51257	74684	61890
49033	41622	39706
5902	56039	96935
17612	16154	25215
31388	83533	5336
1741	73573	52769
12690	97461	7036
29026	84672	86170
26401	2319	77772
26742	52014	12674
61556	86756	35396
31820	4838	64782
72777	2318	22629
75642	1958	27696
11640	86385	3586
51296	25286	42365
78584	14623	23847
85204	56212	74361
76943	91927	24014
12987	34928	76013
38939	42398	14945
39805	67119	76979
62225	20064	36856
64614	78564	66652
757	46935	25250
8717	2891	94335
56434	94176	91406
23890	26713	13932
48328	14192	86640
14459	22173	80147
293	70739	29196
29681	87485	7645
44774	27320	83756
48469	35487	30600
31254	49870	51389
29183	67385	7867
73561	6343	56435
8116	53737	66579
70419	20003	15464
34230	1705	30499
68848	97963	89610
83806	81713	7643
93633	63322	57227
93295	48894	75408
1650	23463	44064
3992	96384	47867
34057	75552	57885
64741	57433	16701
38574	54830	63636
44488	84864	32192
89128	50837	72546
97428	76127	19241
76598	65425	5138
92252	6631	24070
99917	199	48992
59066	90257	22451
31081	10135	15907
84625	8495	73300
50975	9436	66955
24912	91073	21595
45108	26814	86437
15047	94616	16434
51826	21006	44554
80854	59596	30918
29175	55965	17942
74871	32020	56402
25530	28732	776
99216	93199	63175
50260	40922	22957
20375	1515	56504
93888	45813	48712
73999	18751	20036
17753	65772	82840
5335	4610	1543
47471	26494	82009
84787	26200	6595
53618	67543	74824
75187	55661	38748
76373	28634	11755
27635	51682	9394
66625	79945	74224
31166	56970	45299
67562	80498	77912
29626	5696	64050
32748	10696	82378
65262	69553	39059
20376	69174	5573
19643	68064	62734
6141	57434	15474
86394	44495	47269
95565	12777	41203
71488	75499	46000
20954	1623	46281
26564	66264	75203
2755	90030	64908
93080	41727	68038
16782	49453	80743
32237	29687	35573
19462	83720	53114
63224	70065	47350
92403	25896	40595
10736	2338	39797
54477	46825	25236
6736	71140	72673
23049	21895	28136
89840	85810	32149
78153	11275	1044
13733	33597	67877
9588	12340	15231
12068	35178	52032
94465	80134	21831
75819	4444	96445
39881	6368	69049
90712	61044	19533
62311	12183	3999
9704	76798	34262
79102	39927	26003
53229	5725	8665
54898	90345	43746
86555	2365	59689
3042	61953	2042
4228	41555	32408
49566	65297	437
57252	71272	26077
47182	27650	89669
75215	9281	32430
11217	9857	20389
27278	17318	73216
82340	20636	28701
9030	48100	67231
25597	24775	11149
65144	93619	87568
68607	27494	77815
42808	23996	81692
93610	40625	17344
29312	71488	95130
81488	35432	12480
93159	34690	46786
45226	63192	20563
33373	53893	59713
77658	1483	88911
89516	48358	81888
76362	8687	34788
54266	8419	32192
31047	41495	47325
75433	67213	87367
18389	33716	20099
52154	51094	53176
62701	96475	75195
84775	55873	22944
47372	52995	11572
58814	67624	47727
54580	39371	75134
15172	31635	41182
63489	89201	25500
75942	96504	77626
4513	89485	66202
51280	45601	44369
73601	82646	21633
28733	90969	24
88929	68234	18794
98600	67455	76552
94280	79272	95487
9802	13746	70025
36818	97225	95521
78758	45975	10002
2087	58442	52563
66346	33152	29965
37203	21875	41927
56396	84226	15284
92512	34078	16477
79003	20134	57434
85489	63935	80211
12669	83790	99239
68037	33289	12273
26516	5730	1831
3689	69835	86511
30285	73641	62558
84406	61251	20553
68331	7694	58748
97908	30967	80547
62055	92050	67995
45821	48726	34642
75946	76759	62049
65325	99361	85352
68595	86409	34289
59015	86045	50598
54710	61694	35098
45166	89770	94295
71073	12486	80386
9803	91627	24143
41976	26213	78526
71652	90356	31579
27685	89041	58362
93800	97170	90996
77384	13703	41359
62511	8645	22987
97635	34095	76517
43444	53121	48689
66889	37923	60286
76	44381	84544
26878	94453	40114
38346	6105	42596
11375	13728	43016
72920	35239	94525
6897	5435	22119
67723	19444	43134
74838	84206	74069
3725	55467	56697
97841	41504	56944
33206	65711	37493
86719	95640	49667
28343	60737	24619
67744	64181	59508
56210	69502	68004
68259	2193	49744
10051	34867	50103
41851	36462	98730
20736	37581	40776
15428	72596	4386
39099	20482	18929
18697	52311	32195
81105	62522	67551
84853	82533	90182
32721	41961	1807
31038	29709	48216
29359	81813	35836
25555	36262	44617
91162	10104	54017
77976	24894	93263
28125	56395	86700
73143	35039	9118
92710	34499	75887
37139	3921	10945
47383	9044	37155
69236	42731	41769
52678	89579	15090
57995	41944	96144
28853	92322	11747
51939	73504	59229
27965	12097	3660
12521	37315	53428
51974	86993	90834
57660	76001	33540
32809	51738	74897
75434	49019	24813
43596	30024	12553
15249	97313	47058
74314	41295	36937
42869	85297	15851
52886	71301	94668
51844	72115	27439
33274	59572	29547
11676	21098	1943
92234	25521	94458
48446	39176	22032
71532	98137	96908
29536	65146	55636
80856	97173	9518
69507	23456	85148
43635	24792	57631
90760	72841	12065
47460	45300	16354
89715	4097	52876
52805	96579	98598
24278	6694	56743
65623	84546	90552
11006	68680	56488
16020	75843	98466
61503	37500	67588
57933	5048	2569
60942	58120	18905
37905	38261	25233
30257	31022	37711
32601	94423	79445
45551	73927	414
79154	31693	37773
85863	96657	92300
79324	45785	32363
10357	47473	22119
77540	44215	96186
45031	69276	30853
90201	19553	73971
20071	12720	16740
44911	59078	2743
91665	51969	50081
3073	50318	41699
62878	99196	15994
75884	3468	2889
85893	3404	91566
73940	1514	20228
75185	65864	76856
73898	3088	84692
87373	94125	73823
23582	24587	63419
36818	45163	29783
26684	63933	30982
42790	16261	29320
73978	54514	33138
64802	25112	90115
42448	11940	71176
84848	33889	65961
72057	79257	36214
632	6025	20890
61068	15894	63652
76621	31355	83431
64604	40156	92911
49352	64652	44657
99361	29417	46195
8565	55655	82369
68988	61700	49940
84856	87307	62412
8061	47917	23241
57621	64202	4239
77580	55320	1931
34279	42247	33947
53615	67810	67043
6824	81853	40098
70460	40367	35950
66339	10080	57737
60618	49189	91612
9693	82646	27931
2347	87023	79388
19292	72225	76451
36862	52968	19491
78191	15383	70758
64168	68989	35416
1303	76542	14264
33334	98874	27842
15115	32710	5839
21659	43115	73946
84013	1112	13467
64547	85291	54665
45870	14733	66789
3848	62136	50816
17988	76113	82154
90719	75295	82807
35089	92079	80475
96205	32832	63660
20618	69850	6069
97545	52831	94154
42449	51688	26851
83300	26140	13589
96512	94145	69915
3504	37687	3744
31984	18049	26716
92705	57333	31065
751	84924	78184
63148	27870	69701
15236	31041	29898
85501	14504	72111
89522	37540	26963
60243	3608	78003
1405	67547	62144
47771	18870	68003
80161	32415	70222
60162	34876	5518
37921	85185	55442
77429	76067	68316
33152	88533	89864
18704	44720	90986
40625	73619	69863
61695	56957	29615
56067	12747	28084
17556	10018	63903
93803	88533	91970
9768	26470	24139
76717	86230	16702
14741	12578	57825
89231	48545	6126
58778	51592	88221
98492	47713	16484
4383	75331	5638
47051	63152	9850
59687	6331	93086
30182	72151	45019
66725	2841	94955
72872	75873	17680
37572	13112	82380
6797	99864	91267
85660	96390	54241
42409	40812	28638
28453	59363	18352
53262	2347	49485
17273	17381	45113
69641	58423	89235
47545	13056	22311
57061	91015	89565
18325	43962	99026
60497	30464	94893
7091	93798	37655
29057	66418	27484
66296	66833	6776
87282	59787	53811
33095	76883	15965
80263	65769	1749
1217	66139	21846
61354	26129	21114
97897	20750	28347
72274	76051	20074
64145	805	26131
27667	43011	68791
78851	61894	21590
48295	51405	607
35506	11701	94777
28175	75590	95705
89372	31689	51954
98684	98498	59289
28449	50373	65657
50977	53543	87884
91941	63399	9156
4787	62527	28675
36390	60200	3479
75832	51536	12675
26518	19091	12794
73934	4525	74639
75897	7869	19465
29214	35116	49878
14990	58682	18577
33338	62987	56655
22446	67634	97244
97670	63767	61840
82501	80288	74618
74349	89151	31831
10999	62717	73952
87775	42834	41390
15004	19155	95957
90457	82212	72156
19348	44003	96213
54478	95487	4846
6447	86179	77354
98972	87984	68313
17060	73363	87738
85353	17187	36124
65933	33581	65719
89857	658	45940
77969	23752	62915
33129	42212	16605
52946	94926	68735
95778	24097	76994
63984	98306	53796
49617	23653	94317
48906	88151	45443
8694	66009	78949
29981	77715	47901
75701	51293	14445
19823	71451	77150
39046	35063	65869
3335	33128	2868
17479	33756	71431
21815	74284	69147
88495	75311	16789
61754	16479	23633
4663	10377	59755
60174	35807	36042
33938	62394	63571
85189	21236	68283
88724	98279	70272
74096	71509	82757
76564	6279	97208
42917	95695	67783
36212	62410	10991
88190	9483	56875
56903	85126	84667
40604	60206	53550
52868	18230	72573
4141	34451	77065
60870	87562	6208
23314	36796	2945
53003	41271	93026
25508	31179	864
76236	13219	28138
42482	79453	70577
56938	42181	22562
45136	9124	17004
94340	72651	10536
56118	73601	27442
58731	40697	5450
20674	18915	14542
85734	87264	28780
42979	76641	69357
82478	84658	31414
82560	12286	28027
30938	84143	769
24051	35549	86341
9192	13262	65556
94942	8662	55962
5904	32222	61097
25929	866	8408
52522	26223	75552
22705	94001	22350
5365	10878	36447
50972	62220	27257
5403	61097	10824
63346	308	50648
85432	10288	25148
29007	69737	4733
36011	50097	88132
38529	50981	71289
74753	50834	73426
45036	43931	40157
3620	32706	83676
29106	82155	58355
62239	47315	28409
88318	99462	50847
68080	62652	28425
29097	31713	77765
27561	61802	59526
19417	73303	38766
56914	27558	2715
86063	53576	32410
64805	84128	15596
49151	47855	58079
41186	45829	90458
43351	16761	64194
85468	37322	6956
85805	23572	47375
42154	71815	68049
76741	53609	10270
37133	6982	44949
90082	49233	42841
4472	78985	69086
42473	73465	36887
48798	67811	56640
70599	63926	82494
84604	46	46287
97921	10219	24939
15009	28567	59955
88911	90877	25457
88637	36660	17447
19681	20511	76555
28622	21383	42915
38393	51388	11688
58000	48937	37187
96484	99675	41646
29847	22697	22154
14674	29192	45975
95974	36833	16766
51793	3719	58507
46285	890	87283
34789	87986	66490
17063	67440	50667
8269	63225	8355
32359	30907	96429
63259	68581	70382
21193	97826	86713
32846	91088	83757
41204	48507	58776
3955	43305	59673
63902	7880	56910
66397	84544	49336
85577	1484	14396
10436	95996	22639
9589	25138	53042
85457	54437	68138
57923	49663	59614
43759	67296	3455
84772	85127	41825
95760	36379	20451
112	22911	83879
1013	29716	65822
82902	31265	97733
73949	23494	40673
74215	77113	79123
31576	61312	41299
56016	33548	47850
38526	38230	69351
4195	9895	33254
18130	53968	46623
2064	50254	90235
97324	7880	9186
63742	58433	43894
8329	52614	47312
2289	73578	65069
28286	83142	48850
90362	35865	20507
20933	60351	29007
91600	56330	34895
23002	32548	67704
18503	94933	29841
34350	57418	45073
44771	59154	76844
26429	62311	60641
30993	18583	43252
65453	51688	20181
2515	68444	1140
95902	4434	19673
45595	48864	23046
82854	75083	71120
39125	46035	86509
20911	30292	53515
75823	33481	19539
61493	46429	72373
48628	88599	28238
81165	41293	71162
25108	61342	50547
34833	99781	21526
24858	69861	71808
52058	22022	48482
43812	26629	26261
36616	7	87266
24976	80790	79932
54250	75210	5888
90729	73727	39979
51982	72025	47823
92952	19064	61249
21336	90334	22167
64806	11217	41281
71962	48870	33317
3950	52363	10778
11038	95519	84974
32933	35183	32029
11231	306	24860
33211	43670	56687
3060	27483	78354
37108	50031	51583
5211	83871	64155
42054	32613	41791
98102	66226	71061
18150	31139	87891
98053	89391	15007
1862	53344	89525
67901	32961	76955
2407	49645	67050
53191	86128	49792
28699	22755	98416
76807	82	80638
77400	53309	5722
84981	29502	79448
72530	22342	99636
67873	23147	47230
2502	15263	7136
1519	59321	16506
3911	28171	30573
84718	13420	50110
80729	9365	9026
59848	50699	41065
1296	73124	26949
87875	61165	31358
74311	24695	74396
40208	67491	91200
24964	70608	93250
27568	7229	78309
11416	58470	36591
1276	57439	62031
73156	5983	1829
5663	70707	46636
24724	64270	72886
96527	91185	72826
83671	46940	68873
65986	40643	83792
86951	80931	92084
13083	60376	50227
43942	96361	80195
22088	86272	68282
18656	63844	91195
77221	84825	31841
81246	71321	78421
23465	68868	53085
236	86490	14716
59043	96308	54069
88116	51551	46108
92641	58912	84762
96619	71991	12652
18668	24694	6557
94174	30634	852
23258	23695	87020
717	62299	82246
42790	78039	10916
59542	27499	10624
70889	8443	34005
70200	99805	46808
86086	25088	32763
67841	3333	73480
3442	44325	72230
92846	45314	43954
18180	37598	50973
30751	26699	59671
99375	46849	8849
66430	10476	16964
84606	70636	28664
91099	59481	63701
68832	38662	86803
65962	41148	3287
72576	22696	93602
72013	41276	15665
67144	28504	9046
28558	93053	32994
81695	15296	10642
93761	79271	82560
52222	77271	3204
70942	73014	16156
19890	21121	2371
89711	16425	74303
3294	25426	12769
99311	13155	4563
34875	17319	53613
88722	59609	55245
4478	40369	59872
44968	18521	97648
8498	22741	69922
87899	86193	11232
23702	37766	66827
